Year,Team,Month,Day,DayofWeek,Opponent,Temp,TypeOfDay,Night,Attend,BobbleHd,Headgear,Shirts,Firewks
2012,New York Mets,April,5,Thursday,Atlanta Braves,53,Clear Skies,0,42080,0,0,0,0
2012,New York Mets,April,7,Saturday,Atlanta Braves,55,Clear Skies,0,39526,0,0,0,0
2012,New York Mets,April,8,Sunday,Atlanta Braves,59,Cloudy,0,27855,0,0,0,0
2012,New York Mets,April,9,Monday,Washington Nationals,61,Cloudy,1,23970,0,0,0,0
2012,New York Mets,April,10,Tuesday,Washington Nationals,56,Cloudy,1,26927,0,0,0,0
2012,New York Mets,April,11,Wednesday,Washington Nationals,53,Cloudy,0,34614,0,0,0,0
2012,New York Mets,April,20,Friday,San Francisco Giants,64,Cloudy,1,30544,0,0,0,0
2012,New York Mets,April,21,Saturday,San Francisco Giants,67,Clear Skies,0,33844,0,0,0,0
2012,New York Mets,April,23,Monday,San Francisco Giants,49,Cloudy,1,23866,0,0,0,0
2012,New York Mets,April,24,Tuesday,Miami Marlins,55,Cloudy,1,20192,0,0,1,0
2012,New York Mets,April,25,Wednesday,Miami Marlins,57,Cloudy,1,20623,0,0,0,0
2012,New York Mets,April,26,Thursday,Miami Marlins,57,Cloudy,0,20660,0,0,0,0
2012,New York Mets,May,4,Friday,Arizona Diamondbacks,71,Cloudy,1,26995,0,0,0,0
2012,New York Mets,May,5,Saturday,Arizona Diamondbacks,61,Cloudy,0,30253,1,0,0,0
2012,New York Mets,May,6,Sunday,Arizona Diamondbacks,62,Cloudy,0,29107,0,0,0,0
2012,New York Mets,May,14,Monday,Milwaukee Brewers,66,Cloudy,1,20061,0,0,0,0
2012,New York Mets,May,15,Tuesday,Milwaukee Brewers,64,Cloudy,1,22268,0,0,1,0
2012,New York Mets,May,16,Wednesday,Cincinnati Reds,71,Cloudy,1,22659,0,0,0,0
2012,New York Mets,May,17,Thursday,Cincinnati Reds,67,Clear Skies,0,29943,0,0,0,0
2012,New York Mets,May,24,Thursday,San Diego Padres,66,Cloudy,1,24109,0,0,0,0
2012,New York Mets,May,25,Friday,San Diego Padres,71,Cloudy,1,24498,0,1,0,0
2012,New York Mets,May,26,Saturday,San Diego Padres,85,Cloudy,0,28745,1,0,0,0
2012,New York Mets,May,27,Sunday,San Diego Padres,76,Cloudy,0,28361,0,0,0,0
2012,New York Mets,May,28,Monday,Philadelphia Phillies,85,Cloudy,0,32122,0,0,0,0
2012,New York Mets,May,29,Tuesday,Philadelphia Phillies,83,Cloudy,1,25487,0,0,0,0
2012,New York Mets,May,30,Wednesday,Philadelphia Phillies,76,Cloudy,1,30064,0,0,0,0
2012,New York Mets,June,1,Friday,St. Louis Cardinals,66,Cloudy,1,27069,0,0,0,0
2012,New York Mets,June,2,Saturday,St. Louis Cardinals,76,Cloudy,0,27914,0,1,0,0
2012,New York Mets,June,3,Sunday,St. Louis Cardinals,69,Cloudy,1,23559,0,1,0,0
2012,New York Mets,June,4,Monday,St. Louis Cardinals,59,Cloudy,0,25830,0,0,0,0
2012,New York Mets,June,15,Friday,Cincinnati Reds,74,Cloudy,1,34716,0,0,0,0
2012,New York Mets,June,16,Saturday,Cincinnati Reds,69,Cloudy,1,27988,0,0,1,0
2012,New York Mets,June,17,Sunday,Cincinnati Reds,70,Cloudy,0,40134,1,0,0,0
2012,New York Mets,June,18,Monday,Baltimore Orioles,66,Cloudy,1,29014,0,0,0,0
2012,New York Mets,June,19,Tuesday,Baltimore Orioles,71,Cloudy,1,32587,0,0,1,0
2012,New York Mets,June,20,Wednesday,Baltimore Orioles,94,Cloudy,1,29855,0,0,1,0
2012,New York Mets,June,22,Friday,New York Yankees,71,Cloudy,1,40191,0,1,0,0
2012,New York Mets,June,23,Saturday,New York Yankees,82,Cloudy,1,42122,0,1,0,0
2012,New York Mets,June,24,Sunday,New York Yankees,77,Cloudy,1,42364,0,1,0,0
2012,New York Mets,July,3,Tuesday,Philadelphia Phillies,84,Cloudy,1,42516,0,0,0,1
2012,New York Mets,July,4,Wednesday,Philadelphia Phillies,86,Cloudy,0,28687,0,0,0,0
2012,New York Mets,July,5,Thursday,Philadelphia Phillies,91,Cloudy,1,28409,0,0,0,0
2012,New York Mets,July,6,Friday,Chicago Cubs,82,Clear Skies,1,27956,0,0,0,0
2012,New York Mets,July,7,Saturday,Chicago Cubs,94,Cloudy,0,26096,0,0,0,0
2012,New York Mets,July,8,Sunday,Chicago Cubs,89,Cloudy,0,25920,0,0,0,0
2012,New York Mets,July,20,Friday,Los Angeles Dodgers,64,Cloudy,1,30806,0,0,0,0
2012,New York Mets,July,21,Saturday,Los Angeles Dodgers,76,Clear Skies,0,33503,1,0,0,0
2012,New York Mets,July,22,Sunday,Los Angeles Dodgers,81,Cloudy,0,31184,0,0,1,0
2012,New York Mets,July,23,Monday,Washington Nationals,80,Cloudy,1,26735,0,0,0,0
2012,New York Mets,July,24,Tuesday,Washington Nationals,90,Cloudy,1,36236,0,0,0,0
2012,New York Mets,July,25,Wednesday,Washington Nationals,80,Clear Skies,0,35517,0,0,0,0
2012,New York Mets,August,7,Tuesday,Miami Marlins,78,Cloudy,1,28968,0,0,0,0
2012,New York Mets,August,8,Wednesday,Miami Marlins,79,Cloudy,1,26193,0,0,0,0
2012,New York Mets,August,9,Thursday,Miami Marlins,89,Clear Skies,0,28985,0,0,0,0
2012,New York Mets,August,10,Friday,Atlanta Braves,80,Cloudy,1,25101,0,0,0,0
2012,New York Mets,August,11,Saturday,Atlanta Braves,84,Cloudy,1,30388,0,0,0,0
2012,New York Mets,August,12,Sunday,Atlanta Braves,83,Cloudy,1,24891,0,0,0,0
2012,New York Mets,August,20,Monday,Colorado Rockies,75,Cloudy,1,23833,0,0,0,0
2012,New York Mets,August,21,Tuesday,Colorado Rockies,77,Cloudy,1,27633,0,0,0,0
2012,New York Mets,August,22,Wednesday,Colorado Rockies,78,Cloudy,1,22204,0,0,0,0
2012,New York Mets,August,23,Thursday,Colorado Rockies,84,Cloudy,0,22544,0,0,0,0
2012,New York Mets,August,24,Friday,Houston Astros,83,Cloudy,1,25513,0,0,0,0
2012,New York Mets,August,25,Saturday,Houston Astros,82,Cloudy,0,29906,1,0,0,0
2012,New York Mets,August,26,Sunday,Houston Astros,79,Clear Skies,0,25071,0,0,0,0
2012,New York Mets,September,7,Friday,Atlanta Braves,81,Cloudy,1,24071,0,0,0,0
2012,New York Mets,September,8,Saturday,Atlanta Braves,83,Cloudy,0,25603,0,0,0,0
2012,New York Mets,September,9,Sunday,Atlanta Braves,75,Clear Skies,0,23161,0,0,0,0
2012,New York Mets,September,10,Monday,Washington Nationals,69,Cloudy,1,21923,0,0,0,0
2012,New York Mets,September,11,Tuesday,Washington Nationals,72,Cloudy,1,22596,0,0,0,0
2012,New York Mets,September,12,Wednesday,Washington Nationals,71,Clear Skies,1,21205,0,0,0,0
2012,New York Mets,September,17,Monday,Philadelphia Phillies,71,Cloudy,1,20527,0,0,0,0
2012,New York Mets,September,19,Wednesday,Philadelphia Phillies,68,Cloudy,1,21741,0,0,0,0
2012,New York Mets,September,20,Thursday,Philadelphia Phillies,66,Cloudy,1,20010,0,0,0,0
2012,New York Mets,September,21,Friday,Miami Marlins,68,Cloudy,1,25446,0,0,0,0
2012,New York Mets,September,22,Saturday,Miami Marlins,74,Cloudy,0,30332,0,0,0,0
2012,New York Mets,September,23,Sunday,Miami Marlins,68,Cloudy,0,26923,0,0,0,0
2012,New York Mets,September,24,Monday,Pittsburgh Pirates,64,Cloudy,1,22072,0,0,0,0
2012,New York Mets,September,25,Tuesday,Pittsburgh Pirates,69,Cloudy,1,25286,0,0,0,0
2012,New York Mets,September,26,Wednesday,Pittsburgh Pirates,72,Cloudy,1,22890,0,0,0,0
2012,New York Mets,September,27,Thursday,Pittsburgh Pirates,76,Cloudy,0,31506,0,0,0,0
2012,Philadelphia Phillies,April,9,Monday,Miami Marlins,62,Cloudy,0,45574,0,0,0,0
2012,Philadelphia Phillies,April,11,Wednesday,Miami Marlins,49,Cloudy,1,45359,0,0,1,0
2012,Philadelphia Phillies,April,12,Thursday,Miami Marlins,56,Cloudy,1,44751,0,0,0,0
2012,Philadelphia Phillies,April,13,Friday,New York Mets,61,Clear Skies,1,45429,0,0,0,0
2012,Philadelphia Phillies,April,14,Saturday,New York Mets,71,Cloudy,0,45750,0,0,0,0
2012,Philadelphia Phillies,April,15,Sunday,New York Mets,75,Cloudy,0,45829,0,0,0,0
2012,Philadelphia Phillies,April,27,Friday,Chicago Cubs,53,Cloudy,1,45261,0,0,0,0
2012,Philadelphia Phillies,April,28,Saturday,Chicago Cubs,53,Cloudy,1,45196,0,0,0,0
2012,Philadelphia Phillies,April,29,Sunday,Chicago Cubs,62,Clear Skies,0,45550,0,0,0,0
2012,Philadelphia Phillies,April,30,Monday,Chicago Cubs,57,Cloudy,1,45397,0,0,0,0
2012,Philadelphia Phillies,May,7,Monday,New York Mets,61,Cloudy,1,44365,0,0,0,0
2012,Philadelphia Phillies,May,8,Tuesday,New York Mets,66,Cloudy,1,43821,0,0,0,0
2012,Philadelphia Phillies,May,9,Wednesday,New York Mets,72,Cloudy,1,43840,0,0,0,0
2012,Philadelphia Phillies,May,11,Friday,San Diego Padres,71,Cloudy,1,44056,0,0,0,0
2012,Philadelphia Phillies,May,12,Saturday,San Diego Padres,76,Cloudy,1,45542,0,0,0,0
2012,Philadelphia Phillies,May,13,Sunday,San Diego Padres,79,Cloudy,0,45442,0,0,0,0
2012,Philadelphia Phillies,May,14,Monday,Houston Astros,68,Cloudy,1,43824,0,1,0,0
2012,Philadelphia Phillies,May,15,Tuesday,Houston Astros,68,Cloudy,0,43781,0,0,0,0
2012,Philadelphia Phillies,May,18,Friday,Boston Red Sox,70,Cloudy,1,45205,0,0,0,0
2012,Philadelphia Phillies,May,19,Saturday,Boston Red Sox,78,Clear Skies,1,45656,0,0,0,0
2012,Philadelphia Phillies,May,20,Sunday,Boston Red Sox,79,Clear Skies,0,45586,0,0,0,0
2012,Philadelphia Phillies,May,21,Monday,Washington Nationals,63,Rainy,1,43787,0,0,0,0
2012,Philadelphia Phillies,May,22,Tuesday,Washington Nationals,73,Cloudy,1,45569,0,0,0,0
2012,Philadelphia Phillies,May,23,Wednesday,Washington Nationals,74,Cloudy,1,43926,0,0,0,0
2012,Philadelphia Phillies,June,1,Friday,Miami Marlins,71,Cloudy,1,44497,0,0,0,0
2012,Philadelphia Phillies,June,2,Saturday,Miami Marlins,72,Cloudy,0,45509,0,0,0,0
2012,Philadelphia Phillies,June,3,Sunday,Miami Marlins,76,Cloudy,0,45356,0,1,0,0
2012,Philadelphia Phillies,June,4,Monday,Los Angeles Dodgers,62,Rainy,1,45572,1,0,0,0
2012,Philadelphia Phillies,June,5,Tuesday,Los Angeles Dodgers,66,Cloudy,1,43989,0,0,0,0
2012,Philadelphia Phillies,June,6,Wednesday,Los Angeles Dodgers,72,Cloudy,1,44216,0,0,0,0
2012,Philadelphia Phillies,June,7,Thursday,Los Angeles Dodgers,77,Cloudy,0,44096,0,0,0,0
2012,Philadelphia Phillies,June,19,Tuesday,Colorado Rockies,81,Cloudy,1,44329,0,0,0,0
2012,Philadelphia Phillies,June,20,Wednesday,Colorado Rockies,95,Clear Skies,1,43729,0,0,0,0
2012,Philadelphia Phillies,June,21,Thursday,Colorado Rockies,95,Clear Skies,1,43805,0,0,0,0
2012,Philadelphia Phillies,June,23,Saturday,Tampa Bay Rays,86,Cloudy,0,44878,0,0,0,0
2012,Philadelphia Phillies,June,24,Sunday,Tampa Bay Rays,85,Cloudy,0,44785,0,0,1,0
2012,Philadelphia Phillies,June,24,Sunday,Tampa Bay Rays,86,Cloudy,1,44088,0,0,0,0
2012,Philadelphia Phillies,June,25,Monday,Pittsburgh Pirates,79,Cloudy,1,44721,0,0,0,1
2012,Philadelphia Phillies,June,26,Tuesday,Pittsburgh Pirates,77,Cloudy,1,45096,0,0,0,1
2012,Philadelphia Phillies,June,27,Wednesday,Pittsburgh Pirates,83,Clear Skies,1,44057,0,0,0,0
2012,Philadelphia Phillies,June,28,Thursday,Pittsburgh Pirates,90,Clear Skies,0,44521,0,0,0,0
2012,Philadelphia Phillies,July,6,Friday,Atlanta Braves,94,Clear Skies,1,44441,0,0,0,0
2012,Philadelphia Phillies,July,7,Saturday,Atlanta Braves,91,Cloudy,1,44797,0,0,0,0
2012,Philadelphia Phillies,July,8,Sunday,Atlanta Braves,87,Cloudy,0,43881,0,0,0,0
2012,Philadelphia Phillies,July,20,Friday,San Francisco Giants,66,Cloudy,1,44205,0,0,0,0
2012,Philadelphia Phillies,July,21,Saturday,San Francisco Giants,79,Cloudy,0,45989,0,0,0,0
2012,Philadelphia Phillies,July,22,Sunday,San Francisco Giants,80,Cloudy,0,44551,0,0,0,0
2012,Philadelphia Phillies,July,23,Monday,Milwaukee Brewers,77,Cloudy,1,43717,0,0,0,0
2012,Philadelphia Phillies,July,24,Tuesday,Milwaukee Brewers,93,Clear Skies,1,43745,0,0,0,0
2012,Philadelphia Phillies,July,25,Wednesday,Milwaukee Brewers,80,Clear Skies,0,44715,0,0,0,0
2012,Philadelphia Phillies,August,3,Friday,Arizona Diamondbacks,79,Cloudy,1,43766,0,0,0,0
2012,Philadelphia Phillies,August,4,Saturday,Arizona Diamondbacks,85,Cloudy,1,43762,0,0,0,0
2012,Philadelphia Phillies,August,5,Sunday,Arizona Diamondbacks,94,Cloudy,0,43741,0,0,0,0
2012,Philadelphia Phillies,August,6,Monday,Atlanta Braves,86,Cloudy,1,41665,0,0,0,0
2012,Philadelphia Phillies,August,7,Tuesday,Atlanta Braves,84,Cloudy,1,42660,0,0,0,0
2012,Philadelphia Phillies,August,8,Wednesday,Atlanta Braves,85,Cloudy,1,41501,0,0,0,0
2012,Philadelphia Phillies,August,10,Friday,St. Louis Cardinals,82,Cloudy,1,43122,0,0,0,0
2012,Philadelphia Phillies,August,11,Saturday,St. Louis Cardinals,79,Cloudy,1,44233,0,0,0,0
2012,Philadelphia Phillies,August,12,Sunday,St. Louis Cardinals,83,Cloudy,0,42877,0,0,0,0
2012,Philadelphia Phillies,August,20,Monday,Cincinnati Reds,77,Cloudy,1,44341,0,0,0,0
2012,Philadelphia Phillies,August,21,Tuesday,Cincinnati Reds,79,Cloudy,1,45091,1,0,0,0
2012,Philadelphia Phillies,August,22,Wednesday,Cincinnati Reds,83,Cloudy,1,41794,0,0,0,0
2012,Philadelphia Phillies,August,23,Thursday,Cincinnati Reds,80,Clear Skies,1,41972,0,0,0,0
2012,Philadelphia Phillies,August,24,Friday,Washington Nationals,84,Cloudy,1,42096,0,0,0,0
2012,Philadelphia Phillies,August,25,Saturday,Washington Nationals,78,Cloudy,1,44256,0,0,0,0
2012,Philadelphia Phillies,August,26,Sunday,Washington Nationals,81,Cloudy,0,44653,0,0,0,0
2012,Philadelphia Phillies,August,28,Tuesday,New York Mets,83,Clear Skies,1,41227,0,0,0,0
2012,Philadelphia Phillies,August,29,Wednesday,New York Mets,81,Cloudy,1,42882,0,0,0,0
2012,Philadelphia Phillies,August,30,Thursday,New York Mets,82,Clear Skies,0,43141,0,0,0,0
2012,Philadelphia Phillies,September,7,Friday,Colorado Rockies,83,Cloudy,1,42028,0,1,0,0
2012,Philadelphia Phillies,September,9,Sunday,Colorado Rockies,76,Cloudy,0,41813,0,0,0,0
2012,Philadelphia Phillies,September,9,Sunday,Colorado Rockies,77,Cloudy,1,40394,0,0,0,0
2012,Philadelphia Phillies,September,10,Monday,Miami Marlins,71,Clear Skies,1,41505,0,0,0,0
2012,Philadelphia Phillies,September,11,Tuesday,Miami Marlins,73,Cloudy,1,42028,0,0,0,0
2012,Philadelphia Phillies,September,12,Wednesday,Miami Marlins,80,Clear Skies,0,42178,0,0,0,0
2012,Philadelphia Phillies,September,21,Friday,Atlanta Braves,76,Cloudy,1,44052,0,0,0,0
2012,Philadelphia Phillies,September,22,Saturday,Atlanta Braves,83,Cloudy,0,45377,0,0,0,0
2012,Philadelphia Phillies,September,23,Sunday,Atlanta Braves,67,Clear Skies,0,43968,0,0,0,0
2012,Philadelphia Phillies,September,25,Tuesday,Washington Nationals,71,Cloudy,1,42304,0,0,0,0
2012,Philadelphia Phillies,September,26,Wednesday,Washington Nationals,75,Cloudy,1,41440,0,0,0,0
2012,Philadelphia Phillies,September,27,Thursday,Washington Nationals,75,Cloudy,1,44070,0,0,0,0
2012,Pittsburgh Pirates,April,5,Thursday,Philadelphia Phillies,52,Cloudy,0,39585,0,0,0,0
2012,Pittsburgh Pirates,April,7,Saturday,Philadelphia Phillies,58,Clear Skies,1,38885,0,0,0,1
2012,Pittsburgh Pirates,April,8,Sunday,Philadelphia Phillies,58,Cloudy,0,19856,0,0,0,0
2012,Pittsburgh Pirates,April,20,Friday,St. Louis Cardinals,78,Cloudy,1,23509,0,0,1,0
2012,Pittsburgh Pirates,April,21,Saturday,St. Louis Cardinals,45,Rainy,1,25218,0,0,0,0
2012,Pittsburgh Pirates,April,22,Sunday,St. Louis Cardinals,44,Cloudy,0,30437,0,1,0,0
2012,Pittsburgh Pirates,April,24,Tuesday,Colorado Rockies,55,Cloudy,1,10484,0,0,0,0
2012,Pittsburgh Pirates,April,25,Wednesday,Colorado Rockies,64,Cloudy,0,15218,0,0,0,0
2012,Pittsburgh Pirates,May,4,Friday,Cincinnati Reds,79,Cloudy,1,20445,0,0,1,0
2012,Pittsburgh Pirates,May,5,Saturday,Cincinnati Reds,77,Cloudy,1,33019,0,0,0,1
2012,Pittsburgh Pirates,May,6,Sunday,Cincinnati Reds,77,Cloudy,0,20042,0,0,0,0
2012,Pittsburgh Pirates,May,8,Tuesday,Washington Nationals,70,Cloudy,1,10323,0,0,0,0
2012,Pittsburgh Pirates,May,9,Wednesday,Washington Nationals,63,Cloudy,1,11478,0,0,0,0
2012,Pittsburgh Pirates,May,10,Thursday,Washington Nationals,60,Cloudy,1,15381,0,0,0,0
2012,Pittsburgh Pirates,May,11,Friday,Houston Astros,70,Clear Skies,1,19878,0,0,1,0
2012,Pittsburgh Pirates,May,12,Saturday,Houston Astros,72,Cloudy,1,34187,1,0,0,0
2012,Pittsburgh Pirates,May,13,Sunday,Houston Astros,62,Rainy,0,27517,0,0,1,0
2012,Pittsburgh Pirates,May,21,Monday,New York Mets,76,Cloudy,1,14556,0,0,0,0
2012,Pittsburgh Pirates,May,22,Tuesday,New York Mets,75,Cloudy,1,15794,0,0,0,0
2012,Pittsburgh Pirates,May,23,Wednesday,New York Mets,73,Cloudy,0,25731,0,0,0,0
2012,Pittsburgh Pirates,May,25,Friday,Chicago Cubs,86,Clear Skies,1,29914,0,0,1,0
2012,Pittsburgh Pirates,May,26,Saturday,Chicago Cubs,85,Cloudy,1,38132,0,0,0,1
2012,Pittsburgh Pirates,May,27,Sunday,Chicago Cubs,88,Cloudy,0,27486,0,0,1,0
2012,Pittsburgh Pirates,May,28,Monday,Cincinnati Reds,87,Cloudy,0,14792,0,0,0,0
2012,Pittsburgh Pirates,May,29,Tuesday,Cincinnati Reds,70,Cloudy,1,12077,0,0,0,0
2012,Pittsburgh Pirates,May,30,Wednesday,Cincinnati Reds,80,Cloudy,1,16782,0,0,0,0
2012,Pittsburgh Pirates,June,8,Friday,Kansas City Royals,80,Cloudy,1,36069,0,0,1,0
2012,Pittsburgh Pirates,June,9,Saturday,Kansas City Royals,84,Cloudy,1,39312,0,0,0,0
2012,Pittsburgh Pirates,June,10,Sunday,Kansas City Royals,85,Clear Skies,0,25752,0,0,0,0
2012,Pittsburgh Pirates,June,19,Tuesday,Minnesota Twins,89,Cloudy,1,19936,0,0,0,0
2012,Pittsburgh Pirates,June,20,Wednesday,Minnesota Twins,91,Cloudy,1,19878,0,0,0,0
2012,Pittsburgh Pirates,June,21,Thursday,Minnesota Twins,90,Cloudy,1,21563,0,0,0,0
2012,Pittsburgh Pirates,June,22,Friday,Detroit Tigers,81,Cloudy,1,37965,0,0,1,0
2012,Pittsburgh Pirates,June,23,Saturday,Detroit Tigers,82,Cloudy,0,38734,0,1,0,0
2012,Pittsburgh Pirates,June,24,Sunday,Detroit Tigers,80,Cloudy,0,35179,0,0,0,0
2012,Pittsburgh Pirates,July,2,Monday,Houston Astros,90,Cloudy,1,21041,0,0,0,0
2012,Pittsburgh Pirates,July,3,Tuesday,Houston Astros,82,Cloudy,1,21516,0,0,0,0
2012,Pittsburgh Pirates,July,4,Wednesday,Houston Astros,89,Cloudy,0,36827,0,0,0,0
2012,Pittsburgh Pirates,July,5,Thursday,Houston Astros,87,Cloudy,1,21386,0,0,0,0
2012,Pittsburgh Pirates,July,6,Friday,San Francisco Giants,94,Cloudy,1,37565,0,0,1,0
2012,Pittsburgh Pirates,July,7,Saturday,San Francisco Giants,97,Cloudy,0,37543,0,0,0,0
2012,Pittsburgh Pirates,July,8,Sunday,San Francisco Giants,82,Cloudy,0,28954,0,0,0,0
2012,Pittsburgh Pirates,July,20,Friday,Miami Marlins,71,Cloudy,1,37193,0,0,1,0
2012,Pittsburgh Pirates,July,21,Saturday,Miami Marlins,73,Cloudy,1,39411,0,0,0,1
2012,Pittsburgh Pirates,July,22,Sunday,Miami Marlins,81,Cloudy,0,34203,0,0,0,0
2012,Pittsburgh Pirates,July,23,Monday,Chicago Cubs,84,Cloudy,1,27586,0,0,0,0
2012,Pittsburgh Pirates,July,24,Tuesday,Chicago Cubs,83,Cloudy,1,32497,0,0,0,0
2012,Pittsburgh Pirates,July,25,Wednesday,Chicago Cubs,78,Clear Skies,0,33935,0,0,0,0
2012,Pittsburgh Pirates,August,6,Monday,Arizona Diamondbacks,81,Cloudy,1,24213,0,0,0,0
2012,Pittsburgh Pirates,August,7,Tuesday,Arizona Diamondbacks,84,Cloudy,1,22655,0,0,0,0
2012,Pittsburgh Pirates,August,8,Wednesday,Arizona Diamondbacks,86,Cloudy,1,25175,0,0,0,0
2012,Pittsburgh Pirates,August,9,Thursday,Arizona Diamondbacks,81,Cloudy,0,20558,0,0,0,0
2012,Pittsburgh Pirates,August,10,Friday,San Diego Padres,75,Cloudy,1,38702,0,0,1,0
2012,Pittsburgh Pirates,August,11,Saturday,San Diego Padres,67,Cloudy,1,39485,0,0,0,1
2012,Pittsburgh Pirates,August,12,Sunday,San Diego Padres,75,Cloudy,0,35352,0,0,0,0
2012,Pittsburgh Pirates,August,13,Monday,Los Angeles Dodgers,80,Cloudy,1,24670,0,0,0,0
2012,Pittsburgh Pirates,August,14,Tuesday,Los Angeles Dodgers,71,Cloudy,1,22729,0,0,0,0
2012,Pittsburgh Pirates,August,15,Wednesday,Los Angeles Dodgers,80,Cloudy,1,26522,0,0,0,0
2012,Pittsburgh Pirates,August,16,Thursday,Los Angeles Dodgers,84,Cloudy,0,25073,0,0,0,0
2012,Pittsburgh Pirates,August,24,Friday,Milwaukee Brewers,85,Cloudy,1,37197,0,0,1,0
2012,Pittsburgh Pirates,August,25,Saturday,Milwaukee Brewers,83,Cloudy,1,37460,0,0,0,1
2012,Pittsburgh Pirates,August,26,Sunday,Milwaukee Brewers,81,Cloudy,0,36626,0,0,0,0
2012,Pittsburgh Pirates,August,27,Monday,St. Louis Cardinals,75,Cloudy,1,16700,0,0,0,0
2012,Pittsburgh Pirates,August,28,Tuesday,St. Louis Cardinals,79,Cloudy,1,17492,0,0,0,0
2012,Pittsburgh Pirates,August,29,Wednesday,St. Louis Cardinals,76,Cloudy,1,19398,0,0,0,0
2012,Pittsburgh Pirates,September,3,Monday,Houston Astros,84,Cloudy,0,20055,0,0,0,0
2012,Pittsburgh Pirates,September,4,Tuesday,Houston Astros,74,Rainy,1,12785,0,0,0,0
2012,Pittsburgh Pirates,September,5,Wednesday,Houston Astros,83,Cloudy,1,14159,0,0,0,0
2012,Pittsburgh Pirates,September,7,Friday,Chicago Cubs,83,Cloudy,1,32699,0,0,1,0
2012,Pittsburgh Pirates,September,8,Saturday,Chicago Cubs,66,Cloudy,1,35661,0,0,0,1
2012,Pittsburgh Pirates,September,9,Sunday,Chicago Cubs,67,Cloudy,0,28671,0,0,0,0
2012,Pittsburgh Pirates,September,18,Tuesday,Milwaukee Brewers,61,Cloudy,1,15492,0,0,0,0
2012,Pittsburgh Pirates,September,19,Wednesday,Milwaukee Brewers,62,Cloudy,1,15337,0,0,0,0
2012,Pittsburgh Pirates,September,20,Thursday,Milwaukee Brewers,75,Clear Skies,0,14697,0,0,0,0
2012,Pittsburgh Pirates,September,28,Friday,Cincinnati Reds,62,Cloudy,1,34796,0,0,1,0
2012,Pittsburgh Pirates,September,29,Saturday,Cincinnati Reds,63,Cloudy,1,38623,0,0,0,1
2012,Pittsburgh Pirates,September,30,Sunday,Cincinnati Reds,55,Cloudy,0,32814,0,0,0,0
2012,Pittsburgh Pirates,October,1,Monday,Atlanta Braves,62,Cloudy,1,15009,0,0,0,0
2012,Pittsburgh Pirates,October,2,Tuesday,Atlanta Braves,73,Cloudy,1,15727,0,0,0,0
2012,Pittsburgh Pirates,October,3,Wednesday,Atlanta Braves,69,Cloudy,0,20615,0,0,0,0
2012,San Diego Padres,April,5,Thursday,Los Angeles Dodgers,69,Clear Skies,1,42941,0,0,1,0
2012,San Diego Padres,April,6,Friday,Los Angeles Dodgers,61,Cloudy,1,32490,0,0,0,1
2012,San Diego Padres,April,7,Saturday,Los Angeles Dodgers,71,Clear Skies,1,31909,0,0,0,0
2012,San Diego Padres,April,8,Sunday,Los Angeles Dodgers,72,Cloudy,0,19021,0,0,0,0
2012,San Diego Padres,April,10,Tuesday,Arizona Diamondbacks,63,Cloudy,1,18652,0,0,0,0
2012,San Diego Padres,April,11,Wednesday,Arizona Diamondbacks,66,Cloudy,1,16091,0,0,0,0
2012,San Diego Padres,April,12,Thursday,Arizona Diamondbacks,62,Cloudy,1,20858,0,0,0,0
2012,San Diego Padres,April,19,Thursday,Philadelphia Phillies,64,Cloudy,1,17573,0,0,0,0
2012,San Diego Padres,April,20,Friday,Philadelphia Phillies,66,Cloudy,1,23748,0,0,0,1
2012,San Diego Padres,April,21,Saturday,Philadelphia Phillies,67,Cloudy,1,31437,0,1,0,0
2012,San Diego Padres,April,22,Sunday,Philadelphia Phillies,69,Cloudy,0,26759,0,0,0,0
2012,San Diego Padres,April,24,Tuesday,Washington Nationals,65,Cloudy,1,16599,0,0,0,0
2012,San Diego Padres,April,25,Wednesday,Washington Nationals,72,Cloudy,1,15154,0,0,0,0
2012,San Diego Padres,April,26,Thursday,Washington Nationals,65,Cloudy,1,18356,0,0,0,0
2012,San Diego Padres,April,30,Monday,Milwaukee Brewers,64,Cloudy,1,16218,0,0,0,0
2012,San Diego Padres,May,1,Tuesday,Milwaukee Brewers,65,Cloudy,1,19260,0,0,0,0
2012,San Diego Padres,May,2,Wednesday,Milwaukee Brewers,70,Cloudy,1,15786,0,0,0,0
2012,San Diego Padres,May,4,Friday,Miami Marlins,64,Cloudy,1,29201,0,0,0,0
2012,San Diego Padres,May,5,Saturday,Miami Marlins,67,Clear Skies,1,25076,0,0,0,0
2012,San Diego Padres,May,6,Sunday,Miami Marlins,70,Cloudy,0,33572,0,0,0,0
2012,San Diego Padres,May,7,Monday,Colorado Rockies,64,Clear Skies,1,15895,0,0,0,0
2012,San Diego Padres,May,8,Tuesday,Colorado Rockies,65,Clear Skies,1,17478,0,0,0,0
2012,San Diego Padres,May,9,Wednesday,Colorado Rockies,71,Clear Skies,0,20059,0,0,0,0
2012,San Diego Padres,May,16,Wednesday,Los Angeles Dodgers,71,Clear Skies,1,21019,0,0,0,0
2012,San Diego Padres,May,17,Thursday,Los Angeles Dodgers,66,Cloudy,1,27883,0,0,0,0
2012,San Diego Padres,May,18,Friday,Los Angeles Angels,65,Cloudy,1,31389,0,0,0,0
